InputID,TargetID,Distance
n150979259,"1",92048.1799284052
n150979259,"0",92048.1799284052
n150979327,"0",164438.276815098
n150979327,"0",164438.276815098
n150979327,"1",164438.276815098
n150979327,"1",164438.276815098
n150979689,"1",177695.17003618
n150979689,"0",177695.17003618
n150979741,"1",29366.0067739388
n150979741,"0",29366.0067739388
n150979936,"1",127392.511239513
n150979936,"0",127392.511239513
n150980165,"0",84263.8027345062
n150980165,"1",84263.8027345062
n150980226,"1",215978.610116576
n150980226,"0",215978.610116576
n150980381,"1",105197.7901421
n150980381,"0",105197.7901421
n150980384,"1",102835.217515335
n150980384,"0",102835.217515335
n150980486,"0",287072.420840755
n150980486,"1",287072.420840755
n150980876,"1",128401.356876393
n150980876,"1",128401.356876393
n150980876,"0",128401.356876393
n150980918,"1",77291.5724848467
n150980918,"0",77291.5724848467
n150980990,"1",45635.6124476724
n150980990,"1",45635.6124476724
n150980990,"0",45635.6124476724
n150980998,"0",101526.131650725
n150980998,"1",101526.131650725
n150981263,"1",11036.9741492922
n150981263,"0",11036.9741492922
n150981331,"0",137993.438472462
n150981331,"1",137993.438472462
n150981352,"1",257032.864297122
n150981352,"0",257032.864297122
n150981394,"1",47591.5784163264
n150981394,"0",47591.5784163264
n150981720,"1",68614.1758496313
n150981720,"0",68614.1758496313
n150981732,"0",102084.929162112
n150981732,"0",102084.929162112
n150981732,"1",102084.929162112
n150981732,"1",102084.929162112
n150981734,"0",110196.016698657
n150981734,"1",110196.016698657
n150981734,"1",110196.016698657
n150981734,"0",110196.016698657
n150981810,"0",37803.1265218806
n150981810,"1",37803.1265218806
n150981914,"1",37353.4260832905
n150981914,"0",37353.4260832905
n150982015,"1",18503.7992419689
n150982015,"0",18503.7992419689
n150982070,"0",94182.570602166
n150982070,"1",94182.570602166
n150982070,"1",94182.570602166
n150982070,"0",94182.570602166
n150982084,"0",223959.744894208
n150982084,"1",223959.744894208
n257350044,"1",29312.5620377423
n257350044,"0",29312.5620377423
n259175654,"1",87436.5453517941
n259175654,"0",87436.5453517941
n259178219,"1",63435.296959744
n259178219,"0",63435.296959744
n331711779,"0",31373.9764840625
n331711779,"1",31373.9764840625
n331711976,"0",58262.4043433748
n331711976,"1",58262.4043433748
n331711976,"1",58262.4043433748
n331742981,"0",11771.4394435784
n331742981,"1",11771.4394435784
n373839520,"1",116292.02307208
n373839520,"0",116292.02307208
n376334346,"1",257028.928839476
n376334346,"0",257028.928839476
n376335343,"1",225330.754549151
n376335343,"0",225330.754549151
n376376225,"0",71335.0516167561
n376376225,"1",71335.0516167561
n413746545,"1",227254.255813456
n413746545,"0",227254.255813456
n422207836,"1",86508.1473072754
n422207836,"0",86508.1473072754
n432636152,"1",161758.121306523
n432636152,"1",161758.121306523
n432636152,"0",161758.121306523
n451180822,"1",224290.592710677
n451180822,"0",224290.592710677
n491897148,"1",189606.679600734
n491897148,"1",189606.679600734
n491897148,"0",189606.679600734
n519307225,"1",186183.330582098
n519307225,"0",186183.330582098
n527833821,"1",9690.19486621244
n527833821,"0",9690.19486621244
n679309811,"0",122026.482419575
n679309811,"1",122026.482419575
n679309811,"1",122026.482419575
n711099633,"1",226321.015845007
n711099633,"0",226321.015845007
n717574983,"1",34135.9710827474
n717574983,"0",34135.9710827474
n717574983,"1",34135.9710827474
n717574983,"0",34135.9710827474
n766998037,"1",237247.273827443
n766998037,"0",237247.273827443
n769077511,"1",217796.021878233
n769077511,"1",217796.021878233
n769077511,"0",217796.021878233
n778794952,"1",221151.860018354
n778794952,"0",221151.860018354
n790693556,"1",141913.857335686
n790693556,"1",141913.857335686
n790693556,"0",141913.857335686
n792010169,"1",225195.027538707
n792010169,"0",225195.027538707
n793165748,"1",123604.611067074
n793165748,"1",123604.611067074
n793165748,"0",123604.611067074
n814766934,"1",229816.511226446
n814766934,"0",229816.511226446
n898019813,"1",216845.281700151
n898019813,"0",216845.281700151
n1100886084,"0",94008.2520444779
n1100886084,"1",94008.2520444779
n1100886084,"1",94008.2520444779
n1100886085,"0",91075.3150697748
n1100886085,"1",91075.3150697748
n1100886085,"1",91075.3150697748
n1124471074,"0",130415.912553825
n1124471074,"1",130415.912553825
n1124471074,"1",130415.912553825
n1143119849,"1",39233.8442284319
n1143119849,"0",39233.8442284319
n1143129762,"1",39149.009440791
n1143129762,"0",39149.009440791
n1143136034,"1",45651.5319591847
n1143136034,"0",45651.5319591847
n1143143728,"0",51275.0840792277
n1143143728,"1",51275.0840792277
n1144976314,"1",21689.5400395243
n1144976314,"0",21689.5400395243
n1144976314,"1",21689.5400395243
n1144976314,"0",21689.5400395243
n1144976318,"1",22344.268450661
n1144976318,"0",22344.268450661
n1144976318,"1",22344.268450661
n1144976318,"0",22344.268450661
n1144977072,"1",35682.2643192605
n1144977072,"0",35682.2643192605
n1144977178,"1",33121.5475178638
n1144977178,"0",33121.5475178638
n1144977178,"1",33121.5475178638
n1144977178,"0",33121.5475178638
n1144977263,"1",34639.187760625
n1144977263,"0",34639.187760625
n1144977263,"1",34639.187760625
n1144977263,"0",34639.187760625
n1222650974,"0",31059.4552076158
n1222650974,"1",31059.4552076158
n1283669325,"1",218677.200512627
n1283669325,"0",218677.200512627
n1310791501,"1",95901.1508817669
n1310791501,"0",95901.1508817669
n1310791904,"1",94327.3518169893
n1310791904,"0",94327.3518169893
n1310791905,"1",94041.9413209611
n1310791905,"0",94041.9413209611
n1310809557,"1",90348.041471815
n1310809557,"0",90348.041471815
n1310809560,"1",90071.9169029566
n1310809560,"0",90071.9169029566
n1310809562,"1",90000.4515703447
n1310809562,"0",90000.4515703447
n1310809565,"1",91502.5634973712
n1310809565,"0",91502.5634973712
n1331116723,"0",56913.7776034294
n1331116723,"1",56913.7776034294
n1472752645,"1",71395.2516181156
n1472752645,"0",71395.2516181156
n1657192817,"1",254627.917089778
n1657192817,"0",254627.917089778
n1690071474,"1",254818.176400141
n1690071474,"0",254818.176400141
n1700447857,"0",80660.5343614677
n1700447857,"1",80660.5343614677
n1700447860,"0",82013.8269142299
n1700447860,"1",82013.8269142299
n1712162876,"0",245040.37855741
n1712162876,"1",245040.37855741
n1730356505,"0",63682.4860562527
n1730356505,"1",63682.4860562527
n1730356505,"1",63682.4860562527
n1730356510,"0",63719.9208104526
n1730356510,"1",63719.9208104526
n1730356510,"1",63719.9208104526
n1730356513,"0",63731.9790842151
n1730356513,"1",63731.9790842151
n1730356513,"1",63731.9790842151
n1730356521,"0",63787.3619787988
n1730356521,"1",63787.3619787988
n1730356521,"1",63787.3619787988
n1730356534,"0",63800.1069970497
n1730356534,"1",63800.1069970497
n1730356534,"1",63800.1069970497
n1730356540,"0",63806.5746454929
n1730356540,"1",63806.5746454929
n1730356540,"1",63806.5746454929
n1730356545,"0",62458.7604722727
n1730356545,"1",62458.7604722727
n1730356545,"1",62458.7604722727
n1730356548,"0",62396.6922638545
n1730356548,"1",62396.6922638545
n1730356548,"1",62396.6922638545
n1730356558,"0",62105.4970080309
n1730356558,"1",62105.4970080309
n1730356558,"1",62105.4970080309
n1730356567,"0",61063.7367976505
n1730356567,"1",61063.7367976505
n1730356567,"1",61063.7367976505
n1730356575,"0",59631.2623102186
n1730356575,"1",59631.2623102186
n1730356575,"1",59631.2623102186
n1730356609,"0",31343.35699825
n1730356609,"1",31343.35699825
n1730356613,"0",31089.583131482
n1730356613,"1",31089.583131482
n1730356618,"0",30291.4007843688
n1730356618,"1",30291.4007843688
n1868907900,"1",116201.573608665
n1868907900,"0",116201.573608665
n1868907900,"1",116201.573608665
n1899500440,"1",1038.71660328807
n1899500440,"0",1038.71660328807
n2117345545,"0",84524.6752130419
n2117345545,"1",84524.6752130419
n2123633155,"0",76451.6246988901
n2123633155,"1",76451.6246988901
n2123633365,"0",74678.6623408377
n2123633365,"1",74678.6623408377
n2123633386,"0",74663.1697959055
n2123633386,"1",74663.1697959055
n2147392314,"0",117944.906737372
n2147392314,"1",117944.906737372
n2165115188,"0",118929.910125558
n2165115188,"1",118929.910125558
n2165115195,"0",118936.032039627
n2165115195,"1",118936.032039627
n2165115200,"0",118942.318483013
n2165115200,"1",118942.318483013
n2165115204,"0",119253.401580273
n2165115204,"1",119253.401580273
n2165115208,"0",117168.489539572
n2165115208,"1",117168.489539572
n2165115213,"0",117784.099596748
n2165115213,"1",117784.099596748
n2165115424,"0",117546.177279224
n2165115424,"1",117546.177279224
n2190629687,"0",266504.107452981
n2190629687,"1",266504.107452981
n2214266384,"0",110643.189592367
n2214266384,"1",110643.189592367
n2214266392,"0",110637.48151973
n2214266392,"1",110637.48151973
n2214266478,"0",113313.905390467
n2214266478,"1",113313.905390467
n2214268527,"0",109156.476688494
n2214268527,"1",109156.476688494
n2214268618,"0",109152.793998812
n2214268618,"1",109152.793998812
n2214269049,"0",111052.515472971
n2214269049,"1",111052.515472971
n2233919385,"0",112439.049560381
n2233919385,"1",112439.049560381
n2233919406,"0",110951.966716031
n2233919406,"1",110951.966716031
n2233919429,"0",110375.321806374
n2233919429,"1",110375.321806374
n2233919442,"0",110371.415649721
n2233919442,"1",110371.415649721
n2234058580,"0",111897.981697038
n2234058580,"1",111897.981697038
n2234058666,"0",111502.614916994
n2234058666,"1",111502.614916994
n2330657472,"1",228728.256358431
n2330657472,"0",228728.256358431
n2492647231,"1",65484.8141072191
n2492647231,"0",65484.8141072191
n2614109765,"0",69279.2617631807
n2614109765,"1",69279.2617631807
n2657959072,"0",296956.815141302
n2657959072,"1",296956.815141302
n2691270117,"0",60949.8522797762
n2691270117,"1",60949.8522797762
n2805500918,"1",254862.238560969
n2805500918,"0",254862.238560969
n2977033873,"0",68950.9334029468
n2977033873,"0",68950.9334029468
n2977033873,"1",68950.9334029468
n3064182698,"1",112730.476424869
n3064182698,"0",112730.476424869
n3092617272,"1",69022.8127944758
n3092617272,"0",69022.8127944758
n3125675557,"1",178193.193112559
n3125675557,"1",178193.193112559
n3125675557,"0",178193.193112559
n3210712034,"1",109495.025326107
n3210712034,"0",109495.025326107
n3210712035,"1",109491.254987048
n3210712035,"0",109491.254987048
n3210712036,"1",109487.304017837
n3210712036,"0",109487.304017837
n3243857593,"1",177380.22946804
n3243857593,"0",177380.22946804
n3549001751,"1",90185.963729088
n3549001751,"0",90185.963729088
n3611924236,"1",70639.5595645836
n3611924236,"0",70639.5595645836
n3769880982,"0",286822.631126104
n3769880982,"1",286822.631126104
n3836673978,"1",109651.846836536
n3836673978,"0",109651.846836536
n3953108810,"0",108493.760110474
n3953108810,"1",108493.760110474
n3953108810,"1",108493.760110474
n3953108810,"0",108493.760110474
n4418246597,"0",195168.548764581
n4418246597,"1",195168.548764581
n4783666914,"1",169189.414193757
n4783666914,"1",169189.414193757
n4783666914,"0",169189.414193757
n5082751072,"0",156859.637048553
n5082751072,"1",156859.637048553
n5092281915,"1",94631.7564299095
n5092281915,"0",94631.7564299095
n5122552325,"1",48061.3654040776
n5122552325,"0",48061.3654040776
n5122552325,"1",48061.3654040776
n5122552325,"0",48061.3654040776
n5141674990,"1",53872.1047781253
n5141674990,"1",53872.1047781253
n5141674990,"0",53872.1047781253
n5141674991,"1",48112.3450641326
n5141674991,"1",48112.3450641326
n5141674991,"0",48112.3450641326
n5173825386,"1",150163.526204656
n5173825386,"0",150163.526204656
n5224733002,"0",18926.1350671085
n5224733002,"1",18926.1350671085
n5283206472,"1",82681.2470944379
n5283206472,"0",82681.2470944379
n5284961240,"0",277400.541112714
n5284961240,"1",277400.541112714
n5300922972,"0",58942.8402478974
n5300922972,"1",58942.8402478974
n5300922972,"1",58942.8402478974
n5302349179,"0",33332.639706481
n5302349179,"1",33332.639706481
n5302349179,"1",33332.639706481
n5423600027,"1",67516.3508167059
n5423600027,"0",67516.3508167059
n5423612394,"1",55078.3466316877
n5423612394,"0",55078.3466316877
n5564946399,"1",48648.3889570764
n5564946399,"0",48648.3889570764
n5714286533,"1",148080.63718738
n5714286533,"0",148080.63718738
n5813509301,"1",119538.436543223
n5813509301,"0",119538.436543223
n5917623796,"1",254787.574316036
n5917623796,"0",254787.574316036
n6199249846,"0",191402.488081038
n6199249846,"1",191402.488081038
n6217898250,"1",178279.133394403
n6217898250,"0",178279.133394403
n6230832185,"0",63684.8550548585
n6230832185,"1",63684.8550548585
n6230832185,"1",63684.8550548585
n6342728834,"1",181860.319648704
n6342728834,"0",181860.319648704
n6355712162,"1",219556.970806545
n6355712162,"0",219556.970806545
n6611608371,"1",87315.6449356425
n6611608371,"0",87315.6449356425
n6720924216,"1",238400.509691202
n6720924216,"0",238400.509691202
n6734127504,"1",226232.129019481
n6734127504,"0",226232.129019481
n6745258790,"1",223128.1661472
n6745258790,"0",223128.1661472
n6787009632,"1",37050.6392873782
n6787009632,"0",37050.6392873782
n6904610063,"0",48566.2670642616
n6904610063,"1",48566.2670642616
n7057469914,"1",158893.512201551
n7057469914,"0",158893.512201551
n7057469915,"1",171377.736666389
n7057469915,"0",171377.736666389
n7057469930,"1",237569.047776928
n7057469930,"0",237569.047776928
n7076878112,"1",95933.672963296
n7076878112,"0",95933.672963296
n7147668457,"1",117254.16718126
n7147668457,"0",117254.16718126
n7495001844,"1",21703.1575217345
n7495001844,"0",21703.1575217345
n7495001844,"1",21703.1575217345
n7495001844,"0",21703.1575217345
n7787867962,"1",186242.080206541
n7787867962,"0",186242.080206541
n7921756965,"0",296775.938364946
n7921756965,"1",296775.938364946
n30167120,"0",77147.286096454
n30167120,"1",77147.286096454
n30190828,"0",76773.6323077645
n30190828,"1",76773.6323077645
n30422625,"1",54359.34933025
n30422625,"0",54359.34933025
n31910190,"1",128290.264344543
n31910190,"1",128290.264344543
n31910190,"0",128290.264344543
n34719220,"0",58223.6494157268
n34719220,"1",58223.6494157268
n34719220,"0",58223.6494157268
n34730631,"1",42478.9585220096
n34730631,"1",42478.9585220096
n34730631,"0",42478.9585220096
n34736758,"0",57291.3750402976
n34736758,"1",57291.3750402976
n34736758,"0",57291.3750402976
n34738931,"0",47976.5003518146
n34738931,"1",47976.5003518146
n34738931,"0",47976.5003518146
n34739531,"0",41158.6423138834
n34739531,"1",41158.6423138834
n34739531,"0",41158.6423138834
n34740246,"0",63301.3027448311
n34740246,"1",63301.3027448311
n34740246,"0",63301.3027448311
n34742225,"1",35581.4953580902
n34742225,"1",35581.4953580902
n34742225,"0",35581.4953580902
n34742713,"0",62717.0284393612
n34742713,"1",62717.0284393612
n34743345,"1",61255.983378946
n34743345,"0",61255.983378946
n34746675,"1",54581.8957255625
n34746675,"1",54581.8957255625
n34746675,"0",54581.8957255625
n34749393,"0",35144.0933987932
n34749393,"1",35144.0933987932
n34749393,"0",35144.0933987932
n37147238,"0",40392.9116724611
n37147238,"1",40392.9116724611
n37147238,"1",40392.9116724611
n48512846,"0",45843.3829392294
n48512846,"1",45843.3829392294
n48520915,"0",45440.1436976523
n48520915,"1",45440.1436976523
n48529951,"0",40612.9687915216
n48529951,"1",40612.9687915216
n48534432,"0",40122.8279517079
n48534432,"1",40122.8279517079
n48535766,"0",45339.2208824644
n48535766,"1",45339.2208824644
n48535768,"0",45332.5126142653
n48535768,"1",45332.5126142653
n48638720,"1",39890.8085281596
n48638720,"0",39890.8085281596
n48641266,"1",30964.2646346081
n48641266,"0",30964.2646346081
n48660403,"1",51863.5217288278
n48660403,"0",51863.5217288278
n48698281,"1",34245.3587397738
n48698281,"0",34245.3587397738
n48702375,"1",49238.339246491
n48702375,"1",49238.339246491
n48702375,"0",49238.339246491
n48702465,"1",47750.9206284382
n48702465,"1",47750.9206284382
n48702465,"0",47750.9206284382
n48704719,"1",55400.1437428791
n48704719,"1",55400.1437428791
n48704719,"0",55400.1437428791
n48709935,"1",64160.6543919927
n48709935,"1",64160.6543919927
n48709935,"0",64160.6543919927
n48717784,"1",50076.9125467148
n48717784,"0",50076.9125467148
n48719862,"1",55497.0593812684
n48719862,"0",55497.0593812684
n48721198,"1",41847.3791841869
n48721198,"0",41847.3791841869
n51969366,"1",95197.4672610201
n51969366,"0",95197.4672610201
n51969366,"1",95197.4672610201
n51970335,"1",65449.6456432997
n51970335,"0",65449.6456432997
n51971734,"1",62574.7130966702
n51971734,"0",62574.7130966702
n51972950,"1",83639.4193113603
n51972950,"0",83639.4193113603
n52552987,"1",65714.5138309669
n52552987,"0",65714.5138309669
n52552987,"1",65714.5138309669
n52553010,"1",60545.1063346864
n52553010,"1",60545.1063346864
n52553010,"0",60545.1063346864
n52553027,"1",90177.3129204488
n52553027,"0",90177.3129204488
n52553027,"1",90177.3129204488
n52553057,"1",112936.661085068
n52553057,"0",112936.661085068
n52553080,"1",111268.622391778
n52553080,"1",111268.622391778
n52553080,"0",111268.622391778
n52553101,"1",60027.8843972061
n52553101,"0",60027.8843972061
n52553291,"1",175943.644234565
n52553291,"0",175943.644234565
n52553298,"0",75196.1208086985
n52553298,"1",75196.1208086985
n52553298,"1",75196.1208086985
n52553443,"1",26709.5566103304
n52553443,"0",26709.5566103304
n52553443,"1",26709.5566103304
n52553443,"0",26709.5566103304
n52553636,"1",217544.636260645
n52553636,"1",217544.636260645
n52553636,"0",217544.636260645
n52555966,"1",173585.450882195
n52555966,"0",173585.450882195
n52556047,"0",42362.2196508529
n52556047,"1",42362.2196508529
n52556201,"1",148454.385115066
n52556201,"1",148454.385115066
n52556201,"0",148454.385115066
n52556629,"1",174286.645504493
n52556629,"1",174286.645504493
n52556629,"0",174286.645504493
n56026249,"1",238502.683459929
n56026249,"0",238502.683459929
n87338153,"1",189264.363876279
n87338153,"0",189264.363876279
n92771877,"1",140087.310494475
n92771877,"0",140087.310494475
n96907196,"0",34684.5283964395
n96907196,"1",34684.5283964395
n96909012,"0",5622.24307064568
n96909012,"1",5622.24307064568
n96909012,"1",5622.24307064568
n96909012,"0",5622.24307064568
n110513532,"0",30444.6716943216
n110513532,"1",30444.6716943216
n110513532,"0",30444.6716943216
n111209736,"0",47364.4401309643
n111209736,"1",47364.4401309643
n111227203,"0",45437.2694976718
n111227203,"1",45437.2694976718
n111230515,"0",36097.1782266941
n111230515,"1",36097.1782266941
n111234009,"0",44789.3711250602
n111234009,"1",44789.3711250602
n111236199,"1",46516.0999989759
n111236199,"0",46516.0999989759
n111237912,"0",48649.2179639276
n111237912,"1",48649.2179639276
n111239966,"0",46654.3955551554
n111239966,"1",46654.3955551554
n111240934,"0",44208.4411828254
n111240934,"1",44208.4411828254
n111242581,"0",36121.6767855283
n111242581,"1",36121.6767855283
n111243636,"0",35101.1065400867
n111243636,"1",35101.1065400867
n111244588,"0",42650.9538799305
n111244588,"1",42650.9538799305
n111245474,"0",38883.6169280846
n111245474,"1",38883.6169280846
n111250443,"1",71677.268328433
n111250443,"0",71677.268328433
n111250899,"0",55297.5379220159
n111250899,"1",55297.5379220159
n111250899,"0",55297.5379220159
n111255669,"1",70372.1850543527
n111255669,"0",70372.1850543527
n111257284,"0",55757.3226519437
n111257284,"1",55757.3226519437
n111257284,"0",55757.3226519437
n111263832,"1",26626.602462748
n111263832,"1",26626.602462748
n111263832,"0",26626.602462748
n111266204,"1",20869.7322677079
n111266204,"1",20869.7322677079
n111266204,"0",20869.7322677079
n111267773,"1",71928.3440313303
n111267773,"0",71928.3440313303
n111270337,"0",29765.2575637998
n111270337,"1",29765.2575637998
n111270337,"0",29765.2575637998
n111275465,"0",41333.6085834956
n111275465,"1",41333.6085834956
n111275465,"0",41333.6085834956
n111278802,"0",62059.3821684134
n111278802,"1",62059.3821684134
n111278802,"0",62059.3821684134
n123969081,"1",214121.780535204
n123969081,"0",214121.780535204
n132601993,"1",79189.6679617286
n132601993,"1",79189.6679617286
n132601993,"0",79189.6679617286
n132601993,"0",79189.6679617286
n132605362,"1",74965.7237910633
n132605362,"1",74965.7237910633
n132605362,"0",74965.7237910633
n132605362,"0",74965.7237910633
n132639814,"1",52467.1053401858
n132639814,"0",52467.1053401858
n132642381,"1",54578.9392810056
n132642381,"0",54578.9392810056
n132646143,"1",56795.0053305471
n132646143,"0",56795.0053305471
n132649370,"1",50190.4872376385
n132649370,"0",50190.4872376385
n132683781,"1",65342.7962051346
n132683781,"0",65342.7962051346
n132756442,"1",56815.1096138354
n132756442,"0",56815.1096138354
n132765504,"1",65267.9135601335
n132765504,"0",65267.9135601335
n137898019,"0",56793.8853947897
n137898019,"1",56793.8853947897
n137902417,"0",56422.4236751422
n137902417,"1",56422.4236751422
n137907145,"0",54408.5352201339
n137907145,"1",54408.5352201339
n137911007,"1",55630.0736622741
n137911007,"0",55630.0736622741
n137918276,"0",59639.0281464296
n137918276,"1",59639.0281464296
n137935064,"0",14885.4116560343
n137935064,"1",14885.4116560343
n137938023,"0",33489.9193970751
n137938023,"1",33489.9193970751
n137966659,"0",11314.1307477383
n137966659,"1",11314.1307477383
n138014035,"1",40803.7010474905
n138014035,"0",40803.7010474905
n140352003,"0",46278.0421548315
n140352003,"1",46278.0421548315
n140360961,"0",71078.4624358002
n140360961,"1",71078.4624358002
n140369628,"0",60589.7819521685
n140369628,"1",60589.7819521685
n140372123,"1",58552.6402408141
n140372123,"0",58552.6402408141
n140377142,"0",51874.6910149651
n140377142,"1",51874.6910149651
n140980889,"0",42600.804489053
n140980889,"1",42600.804489053
n140983265,"1",226462.840958829
n140983265,"0",226462.840958829
n140988379,"0",22955.9488043738
n140988379,"1",22955.9488043738
n141008603,"1",43422.3081885374
n141008603,"0",43422.3081885374
n141020067,"0",49440.8975356844
n141020067,"1",49440.8975356844
n141028197,"0",127471.153031685
n141028197,"1",127471.153031685
n141029011,"1",201653.220226929
n141029011,"0",201653.220226929
n141029389,"0",165685.337186203
n141029389,"1",165685.337186203
n141030223,"1",188852.600004688
n141030223,"0",188852.600004688
n141031120,"0",184201.704157111
n141031120,"1",184201.704157111
n141031493,"1",57717.1240499153
n141031493,"0",57717.1240499153
n141032712,"1",111377.737673223
n141032712,"0",111377.737673223
n141033904,"1",137175.429041721
n141033904,"0",137175.429041721
n141036173,"0",90696.6311265573
n141036173,"1",90696.6311265573
n141036645,"1",197947.773711611
n141036645,"0",197947.773711611
n141037345,"0",10924.2236493928
n141037345,"1",10924.2236493928
n141037484,"1",62838.7537427356
n141037484,"0",62838.7537427356
n141038095,"0",80625.6623387159
n141038095,"1",80625.6623387159
n141038136,"0",164050.531458444
n141038136,"1",164050.531458444
n141039261,"1",219241.713141385
n141039261,"0",219241.713141385
n141039457,"0",50088.556404362
n141039457,"1",50088.556404362
n141040130,"1",20649.0905176964
n141040130,"0",20649.0905176964
n141041355,"0",89402.0967287361
n141041355,"1",89402.0967287361
n141041435,"0",51374.3112316637
n141041435,"1",51374.3112316637
n141042171,"0",93367.3520307919
n141042171,"1",93367.3520307919
n141042414,"0",92080.5714915379
n141042414,"1",92080.5714915379
n141043253,"0",60392.1060750841
n141043253,"1",60392.1060750841
n141043535,"1",62519.8273268847
n141043535,"0",62519.8273268847
n141044971,"0",62567.3829388512
n141044971,"0",62567.3829388512
n141044971,"1",62567.3829388512
n141045281,"0",47655.7168129818
n141045281,"1",47655.7168129818
n141046022,"1",74382.8630791028
n141046022,"0",74382.8630791028
n141046100,"1",98401.4063251749
n141046100,"0",98401.4063251749
n141046428,"1",71302.7320431447
n141046428,"0",71302.7320431447
n141047112,"1",184372.227411464
n141047112,"0",184372.227411464
n141047590,"1",32262.4388317324
n141047590,"1",32262.4388317324
n141047590,"0",32262.4388317324
n141047803,"1",190298.823115702
n141047803,"0",190298.823115702
n141047815,"0",84871.6194228495
n141047815,"1",84871.6194228495
n141051965,"0",16167.8101516266
n141051965,"1",16167.8101516266
n141064238,"0",37634.896337448
n141064238,"1",37634.896337448
n141067933,"0",26065.8044242698
n141067933,"1",26065.8044242698
n141077822,"0",41956.5427143869
n141077822,"1",41956.5427143869
n141077822,"1",41956.5427143869
n141079809,"0",45569.6608694111
n141079809,"1",45569.6608694111
n141079809,"1",45569.6608694111
n147132414,"0",167269.253240897
n147132414,"0",167269.253240897
n147132414,"1",167269.253240897
n147132414,"1",167269.253240897
n150932114,"0",139781.456211642
n150932114,"1",139781.456211642
n150932828,"1",86456.8331945738
n150932828,"0",86456.8331945738
n150932918,"1",92450.0743703784
n150932918,"0",92450.0743703784
n150933242,"1",118019.253813666
n150933242,"1",118019.253813666
n150933242,"0",118019.253813666
n150933278,"0",310052.289941884
n150933278,"1",310052.289941884
n150933653,"0",88873.1763012206
n150933653,"1",88873.1763012206
n150933908,"0",60505.2310882526
n150933908,"1",60505.2310882526
n150933910,"1",45512.3194942294
n150933910,"1",45512.3194942294
n150933910,"0",45512.3194942294
n150934045,"1",175473.012157892
n150934045,"0",175473.012157892
n150934070,"1",215117.965394124
n150934070,"0",215117.965394124
n150934228,"0",296138.667626117
n150934228,"1",296138.667626117
n150934551,"1",181211.45777274
n150934551,"0",181211.45777274
n150934610,"1",59436.1761204849
n150934610,"0",59436.1761204849
n150934652,"1",96861.9472261021
n150934652,"0",96861.9472261021
n150934665,"0",124737.979094388
n150934665,"1",124737.979094388
n150934691,"0",267757.760822897
n150934691,"1",267757.760822897
n150934827,"1",116896.507714436
n150934827,"0",116896.507714436
n150934874,"1",222506.423566628
n150934874,"0",222506.423566628
n150935621,"1",106667.018235115
n150935621,"0",106667.018235115
n150936122,"1",167524.338045374
n150936122,"0",167524.338045374
n150936508,"1",31374.7082490663
n150936508,"0",31374.7082490663
n150936508,"1",31374.7082490663
n150936720,"1",232383.043771822
n150936720,"0",232383.043771822
n150936757,"1",64591.3522023032
n150936757,"0",64591.3522023032
n150937015,"1",148003.766950246
n150937015,"0",148003.766950246
n150937401,"1",68539.0688865507
n150937401,"1",68539.0688865507
n150937401,"0",68539.0688865507
n150937438,"0",27380.4546802049
n150937438,"1",27380.4546802049
n150937472,"0",64656.080170081
n150937472,"1",64656.080170081
n150937472,"0",64656.080170081
n150937607,"1",220107.87303448
n150937607,"0",220107.87303448
n150938204,"1",235742.960059457
n150938204,"0",235742.960059457
n150938236,"1",171747.679110517
n150938236,"0",171747.679110517
n150938375,"0",289163.866258107
n150938375,"1",289163.866258107
n150938551,"1",59173.9674247804
n150938551,"0",59173.9674247804
n150938556,"1",231574.387764512
n150938556,"0",231574.387764512
n150938564,"1",67426.6700455821
n150938564,"0",67426.6700455821
n150938839,"1",99822.0197694608
n150938839,"0",99822.0197694608
n150938845,"0",75068.1391850897
n150938845,"1",75068.1391850897
n150939578,"0",99057.3031895952
n150939578,"1",99057.3031895952
n150939699,"0",104015.241991116
n150939699,"1",104015.241991116
n150939750,"1",106083.445440758
n150939750,"0",106083.445440758
n150939868,"1",44338.9563889734
n150939868,"0",44338.9563889734
n150939994,"1",29548.7734682171
n150939994,"1",29548.7734682171
n150939994,"0",29548.7734682171
n150940021,"0",88036.86361498
n150940021,"1",88036.86361498
n150940209,"1",79342.0216218256
n150940209,"1",79342.0216218256
n150940209,"0",79342.0216218256
n150940445,"0",90040.4685814329
n150940445,"1",90040.4685814329
n150940994,"1",183846.248969679
n150940994,"0",183846.248969679
n150941071,"0",173620.758436226
n150941071,"1",173620.758436226
n150941708,"0",166647.504269409
n150941708,"1",166647.504269409
n150941879,"0",228925.53493247
n150941879,"1",228925.53493247
n150942279,"1",223969.029596664
n150942279,"0",223969.029596664
n150942282,"1",226369.855731785
n150942282,"0",226369.855731785
n150942439,"1",218388.521467083
n150942439,"0",218388.521467083
n150942502,"0",198956.445147195
n150942502,"1",198956.445147195
n150942552,"0",96713.8204394543
n150942552,"1",96713.8204394543
n150942624,"1",97384.2912982502
n150942624,"1",97384.2912982502
n150942624,"0",97384.2912982502
n150942648,"1",204562.785020749
n150942648,"0",204562.785020749
n150943172,"0",81647.7054394168
n150943172,"0",81647.7054394168
n150943172,"1",81647.7054394168
n150943340,"0",7702.07787630965
n150943340,"1",7702.07787630965
n150943437,"1",182511.084727576
n150943437,"0",182511.084727576
n150943474,"1",152872.31935214
